match_id,season,team,player,runs,balls_faced,strike_rate,wickets,fours,sixes
88,2021,LSG,Marcus Stoinis,104,104,100.0,1,7,2
88,2021,LSG,Avesh Khan,89,89,100.0,0,6,2
88,2021,LSG,Ravi Bishnoi,3,3,100.0,0,0,0
89,2021,MI,Rohit Sharma,16,16,100.0,1,1,0
89,2021,MI,Ishan Kishan,2,2,100.0,0,0,0
89,2021,MI,Suryakumar Yadav,4,4,100.0,0,0,0
89,2021,MI,Jasprit Bumrah,37,37,100.0,0,2,0
89,2021,MI,Hardik Pandya,13,13,100.0,0,0,0
89,2021,PBKS,Shikhar Dhawan,17,17,100.0,1,1,0
89,2021,PBKS,Jonny Bairstow,62,62,100.0,2,4,1
89,2021,PBKS,Liam Livingstone,43,43,100.0,0,3,1
89,2021,PBKS,Arshdeep Singh,32,32,100.0,0,2,0
89,2021,PBKS,Sam Curran,8,8,100.0,1,0,0
90,2021,RCB,Virat Kohli,1,1,100.0,1,0,0
90,2021,RCB,Faf du Plessis,17,17,100.0,0,1,0
90,2021,RCB,Glenn Maxwell,30,30,100.0,1,2,0
90,2021,RCB,Mohammed Siraj,28,32,87.5,0,2,0
90,2021,RCB,Dinesh Karthik,1,1,100.0,0,0,0
90,2021,RR,Sanju Samson,4,4,100.0,0,0,0
90,2021,RR,Jos Buttler,20,20,100.0,0,1,0
90,2021,RR,Yashasvi Jaiswal,1,1,100.0,0,0,0
90,2021,RR,Trent Boult,35,35,100.0,0,2,0
90,2021,RR,Ravichandran Ashwin,2,2,100.0,0,0,0
91,2021,PBKS,Shikhar Dhawan,87,87,100.0,0,6,2
91,2021,PBKS,Jonny Bairstow,12,12,100.0,0,0,0
91,2021,PBKS,Liam Livingstone,12,12,100.0,1,0,0
91,2021,PBKS,Arshdeep Singh,30,30,100.0,0,2,0
91,2021,PBKS,Sam Curran,5,5,100.0,0,0,0
91,2021,RR,Sanju Samson,30,33,90.91,1,2,0
91,2021,RR,Jos Buttler,8,8,100.0,0,0,0
91,2021,RR,Yashasvi Jaiswal,2,2,100.0,3,0,0
91,2021,RR,Trent Boult,9,10,90.0,1,0,0
91,2021,RR,Ravichandran Ashwin,27,27,100.0,0,2,0
92,2021,KKR,Shreyas Iyer,6,6,100.0,0,0,0
92,2021,KKR,Venkatesh Iyer,26,28,92.86,1,1,0
92,2021,KKR,Sunil Narine,28,28,100.0,0,2,0
92,2021,KKR,Andre Russell,1,1,100.0,3,0,0
92,2021,KKR,Pat Cummins,44,44,100.0,0,3,1
92,2021,PBKS,Shikhar Dhawan,109,109,100.0,0,8,2
92,2021,PBKS,Jonny Bairstow,24,24,100.0,0,1,0
92,2021,PBKS,Liam Livingstone,46,52,88.46,0,3,1
92,2021,PBKS,Arshdeep Singh,3,3,100.0,0,0,0
92,2021,PBKS,Sam Curran,73,73,100.0,0,5,1
93,2021,SRH,Shikhar Dhawan,13,13,100.0,0,0,0
93,2021,SRH,Abhishek Sharma,16,16,100.0,0,1,0
93,2021,SRH,Umran Malik,80,82,97.56,0,6,2
93,2021,SRH,Marco Jansen,3,3,100.0,0,0,0
93,2021,SRH,Heinrich Klaasen,61,66,92.42,0,4,1
93,2021,RR,Sanju Samson,9,9,100.0,1,0,0
93,2021,RR,Jos Buttler,55,55,100.0,1,4,1
93,2021,RR,Yashasvi Jaiswal,70,70,100.0,0,5,1
93,2021,RR,Trent Boult,39,46,84.78,0,2,0
93,2021,RR,Ravichandran Ashwin,51,51,100.0,0,3,1
94,2021,KKR,Shreyas Iyer,41,41,100.0,0,3,1
94,2021,KKR,Venkatesh Iyer,5,5,100.0,0,0,0
94,2021,KKR,Sunil Narine,116,116,100.0,2,8,2
94,2021,KKR,Andre Russell,1,1,100.0,0,0,0
94,2021,KKR,Pat Cummins,3,3,100.0,0,0,0
94,2021,DC,David Warner,47,47,100.0,0,3,1
94,2021,DC,Prithvi Shaw,19,21,90.48,1,1,0
94,2021,DC,Axar Patel,36,40,90.0,0,2,0
94,2021,DC,Anrich Nortje,24,24,100.0,0,1,0
94,2021,DC,Rishabh Pant,9,10,90.0,0,0,0
95,2021,RCB,Virat Kohli,32,37,86.49,1,2,0
95,2021,RCB,Faf du Plessis,28,28,100.0,1,2,0
95,2021,RCB,Glenn Maxwell,4,4,100.0,0,0,0
95,2021,RCB,Mohammed Siraj,0,1,0.0,0,0,0
95,2021,RCB,Dinesh Karthik,36,36,100.0,4,2,0
95,2021,SRH,Shikhar Dhawan,2,2,100.0,0,0,0
95,2021,SRH,Abhishek Sharma,45,45,100.0,0,3,1
95,2021,SRH,Umran Malik,22,22,100.0,0,1,0
95,2021,SRH,Marco Jansen,26,26,100.0,0,1,0
95,2021,SRH,Heinrich Klaasen,12,12,100.0,1,0,0
96,2021,MI,Rohit Sharma,22,22,100.0,0,1,0
96,2021,MI,Ishan Kishan,40,48,83.33,0,3,1
96,2021,MI,Suryakumar Yadav,38,44,86.36,0,2,0
96,2021,MI,Jasprit Bumrah,88,88,100.0,0,6,2
96,2021,MI,Hardik Pandya,11,11,100.0,0,0,0
96,2021,RCB,Virat Kohli,10,11,90.91,1,0,0
96,2021,RCB,Faf du Plessis,157,157,100.0,0,11,3
96,2021,RCB,Glenn Maxwell,16,16,100.0,0,1,0
96,2021,RCB,Mohammed Siraj,60,60,100.0,0,4,1
96,2021,RCB,Dinesh Karthik,13,15,86.67,0,0,0
97,2021,RR,Sanju Samson,33,33,100.0,0,2,0
97,2021,RR,Jos Buttler,27,28,96.43,0,2,0
97,2021,RR,Yashasvi Jaiswal,44,44,100.0,0,3,1
97,2021,RR,Trent Boult,24,24,100.0,0,1,0
97,2021,RR,Ravichandran Ashwin,28,28,100.0,0,2,0
97,2021,GT,Hardik Pandya,24,29,82.76,0,1,0
97,2021,GT,Shubman Gill,23,23,100.0,0,1,0
97,2021,GT,David Miller,31,33,93.94,1,2,0
97,2021,GT,Mohammed Shami,8,8,100.0,1,0,0
97,2021,GT,Rashid Khan,19,20,95.0,0,1,0
98,2021,CSK,MS Dhoni,1,1,100.0,0,0,0
98,2021,CSK,Ruturaj Gaikwad,43,43,100.0,0,3,1
98,2021,CSK,Devon Conway,43,51,84.31,0,3,1
98,2021,CSK,Deepak Chahar,16,16,100.0,0,1,0
98,2021,CSK,Ravindra Jadeja,11,11,100.0,0,0,0
98,2021,SRH,Shikhar Dhawan,2,2,100.0,0,0,0
98,2021,SRH,Abhishek Sharma,25,25,100.0,0,1,0
98,2021,SRH,Umran Malik,179,179,100.0,2,13,4
98,2021,SRH,Marco Jansen,28,32,87.5,0,2,0
98,2021,SRH,Heinrich Klaasen,28,28,100.0,1,2,0
99,2021,KKR,Shreyas Iyer,3,3,100.0,0,0,0
99,2021,KKR,Venkatesh Iyer,51,53,96.23,0,3,1
99,2021,KKR,Sunil Narine,23,23,100.0,0,1,0
99,2021,KKR,Andre Russell,5,5,100.0,0,0,0
99,2021,KKR,Pat Cummins,11,11,100.0,0,0,0
99,2021,RR,Sanju Samson,0,4,0.0,1,0,0
99,2021,RR,Jos Buttler,8,8,100.0,0,0,0
99,2021,RR,Yashasvi Jaiswal,9,9,100.0,2,0,0
99,2021,RR,Trent Boult,8,8,100.0,0,0,0
99,2021,RR,Ravichandran Ashwin,57,57,100.0,1,4,1
100,2021,DC,David Warner,5,5,100.0,1,0,0
100,2021,DC,Prithvi Shaw,17,17,100.0,0,1,0
100,2021,DC,Axar Patel,4,4,100.0,0,0,0
100,2021,DC,Anrich Nortje,36,36,100.0,0,2,0
100,2021,DC,Rishabh Pant,16,16,100.0,0,1,0
100,2021,GT,Hardik Pandya,40,42,95.24,0,3,1
100,2021,GT,Shubman Gill,26,26,100.0,0,1,0
100,2021,GT,David Miller,38,38,100.0,0,2,0
100,2021,GT,Mohammed Shami,87,87,100.0,0,6,2
100,2021,GT,Rashid Khan,1,1,100.0,0,0,0
101,2021,RCB,Virat Kohli,8,9,88.89,0,0,0
101,2021,RCB,Faf du Plessis,66,66,100.0,0,4,1
101,2021,RCB,Glenn Maxwell,8,8,100.0,1,0,0
101,2021,RCB,Mohammed Siraj,16,16,100.0,1,1,0
101,2021,RCB,Dinesh Karthik,1,1,100.0,0,0,0
101,2021,LSG,KL Rahul,0,1,0.0,0,0,0
101,2021,LSG,Quinton de Kock,66,74,89.19,0,4,1
101,2021,LSG,Marcus Stoinis,21,21,100.0,0,1,0
101,2021,LSG,Avesh Khan,11,11,100.0,1,0,0
101,2021,LSG,Ravi Bishnoi,0,5,0.0,0,0,0
102,2021,KKR,Shreyas Iyer,92,108,85.19,0,6,2
102,2021,KKR,Venkatesh Iyer,77,77,100.0,0,5,1
102,2021,KKR,Sunil Narine,15,15,100.0,0,1,0
102,2021,KKR,Andre Russell,36,36,100.0,3,2,0
102,2021,KKR,Pat Cummins,8,8,100.0,0,0,0
102,2021,SRH,Shikhar Dhawan,6,6,100.0,0,0,0
102,2021,SRH,Abhishek Sharma,17,17,100.0,3,1,0
102,2021,SRH,Umran Malik,26,26,100.0,0,1,0
102,2021,SRH,Marco Jansen,3,3,100.0,0,0,0
102,2021,SRH,Heinrich Klaasen,7,7,100.0,0,0,0
103,2021,MI,Rohit Sharma,53,53,100.0,0,3,1
103,2021,MI,Ishan Kishan,20,20,100.0,0,1,0
103,2021,MI,Suryakumar Yadav,55,55,100.0,0,4,1
103,2021,MI,Jasprit Bumrah,1,1,100.0,0,0,0
103,2021,MI,Hardik Pandya,21,21,100.0,0,1,0
103,2021,SRH,Shikhar Dhawan,17,17,100.0,0,1,0
103,2021,SRH,Abhishek Sharma,5,5,100.0,2,0,0
103,2021,SRH,Umran Malik,53,53,100.0,0,3,1
103,2021,SRH,Marco Jansen,17,17,100.0,0,1,0
103,2021,SRH,Heinrich Klaasen,29,29,100.0,0,2,0
104,2021,PBKS,Shikhar Dhawan,1,1,100.0,0,0,0
104,2021,PBKS,Jonny Bairstow,45,45,100.0,0,3,1
104,2021,PBKS,Liam Livingstone,1,1,100.0,1,0,0
104,2021,PBKS,Arshdeep Singh,6,6,100.0,0,0,0
104,2021,PBKS,Sam Curran,5,5,100.0,0,0,0
104,2021,LSG,KL Rahul,39,39,100.0,0,2,0
104,2021,LSG,Quinton de Kock,6,6,100.0,1,0,0
104,2021,LSG,Marcus Stoinis,59,59,100.0,1,4,1
104,2021,LSG,Avesh Khan,7,8,87.5,0,0,0
104,2021,LSG,Ravi Bishnoi,117,117,100.0,1,8,2
105,2021,PBKS,Shikhar Dhawan,0,1,0.0,0,0,0
105,2021,PBKS,Jonny Bairstow,17,17,100.0,1,1,0
105,2021,PBKS,Liam Livingstone,21,21,100.0,0,1,0
105,2021,PBKS,Arshdeep Singh,3,3,100.0,0,0,0
105,2021,PBKS,Sam Curran,48,48,100.0,0,3,1
105,2021,GT,Hardik Pandya,41,41,100.0,3,3,1
105,2021,GT,Shubman Gill,6,7,85.71,0,0,0
105,2021,GT,David Miller,9,9,100.0,1,0,0
105,2021,GT,Mohammed Shami,24,24,100.0,0,1,0
105,2021,GT,Rashid Khan,44,48,91.67,0,3,1
106,2021,MI,Rohit Sharma,69,77,89.61,0,5,1
106,2021,MI,Ishan Kishan,4,4,100.0,0,0,0
106,2021,MI,Suryakumar Yadav,44,44,100.0,0,3,1
106,2021,MI,Jasprit Bumrah,54,62,87.1,1,4,1
106,2021,MI,Hardik Pandya,9,9,100.0,3,0,0
106,2021,GT,Hardik Pandya,4,4,100.0,0,0,0
106,2021,GT,Shubman Gill,5,5,100.0,1,0,0
106,2021,GT,David Miller,29,29,100.0,0,2,0
106,2021,GT,Mohammed Shami,16,16,100.0,0,1,0
106,2021,GT,Rashid Khan,2,2,100.0,1,0,0
107,2021,SRH,Shikhar Dhawan,45,45,100.0,0,3,1
107,2021,SRH,Abhishek Sharma,95,95,100.0,0,7,2
107,2021,SRH,Umran Malik,115,115,100.0,0,8,2
107,2021,SRH,Marco Jansen,28,28,100.0,0,2,0
107,2021,SRH,Heinrich Klaasen,59,59,100.0,0,4,1
107,2021,GT,Hardik Pandya,4,4,100.0,0,0,0
107,2021,GT,Shubman Gill,22,22,100.0,0,1,0
107,2021,GT,David Miller,35,35,100.0,1,2,0
107,2021,GT,Mohammed Shami,2,2,100.0,0,0,0
107,2021,GT,Rashid Khan,5,5,100.0,1,0,0
108,2021,CSK,MS Dhoni,47,47,100.0,0,3,1
108,2021,CSK,Ruturaj Gaikwad,34,34,100.0,0,2,0
108,2021,CSK,Devon Conway,17,17,100.0,1,1,0
108,2021,CSK,Deepak Chahar,17,17,100.0,0,1,0
108,2021,CSK,Ravindra Jadeja,19,19,100.0,1,1,0
108,2021,RCB,Virat Kohli,11,11,100.0,0,0,0
108,2021,RCB,Faf du Plessis,34,42,80.95,1,2,0
108,2021,RCB,Glenn Maxwell,2,2,100.0,0,0,0
108,2021,RCB,Mohammed Siraj,4,4,100.0,0,0,0
108,2021,RCB,Dinesh Karthik,16,16,100.0,0,1,0
109,2021,CSK,MS Dhoni,29,29,100.0,0,2,0
109,2021,CSK,Ruturaj Gaikwad,12,12,100.0,1,0,0
109,2021,CSK,Devon Conway,17,17,100.0,3,1,0
109,2021,CSK,Deepak Chahar,28,28,100.0,0,2,0
109,2021,CSK,Ravindra Jadeja,31,31,100.0,0,2,0
109,2021,PBKS,Shikhar Dhawan,32,32,100.0,0,2,0
109,2021,PBKS,Jonny Bairstow,5,5,100.0,1,0,0
109,2021,PBKS,Liam Livingstone,7,7,100.0,1,0,0
109,2021,PBKS,Arshdeep Singh,9,9,100.0,0,0,0
109,2021,PBKS,Sam Curran,33,33,100.0,0,2,0
110,2021,MI,Rohit Sharma,10,11,90.91,0,0,0
110,2021,MI,Ishan Kishan,0,2,0.0,0,0,0
110,2021,MI,Suryakumar Yadav,29,29,100.0,2,2,0
110,2021,MI,Jasprit Bumrah,57,61,93.44,1,4,1
110,2021,MI,Hardik Pandya,43,43,100.0,0,3,1
110,2021,KKR,Shreyas Iyer,8,9,88.89,1,0,0
110,2021,KKR,Venkatesh Iyer,31,31,100.0,0,2,0
110,2021,KKR,Sunil Narine,3,3,100.0,0,0,0
110,2021,KKR,Andre Russell,17,17,100.0,1,1,0
110,2021,KKR,Pat Cummins,22,22,100.0,0,1,0
111,2021,MI,Rohit Sharma,105,105,100.0,0,7,2
111,2021,MI,Ishan Kishan,15,15,100.0,0,1,0
111,2021,MI,Suryakumar Yadav,37,43,86.05,2,2,0
111,2021,MI,Jasprit Bumrah,9,9,100.0,1,0,0
111,2021,MI,Hardik Pandya,9,10,90.0,2,0,0
111,2021,RR,Sanju Samson,39,48,81.25,1,2,0
111,2021,RR,Jos Buttler,0,3,0.0,3,0,0
111,2021,RR,Yashasvi Jaiswal,36,36,100.0,0,2,0
111,2021,RR,Trent Boult,49,49,100.0,0,3,1
111,2021,RR,Ravichandran Ashwin,57,61,93.44,0,4,1
112,2021,DC,David Warner,34,34,100.0,0,2,0
112,2021,DC,Prithvi Shaw,2,2,100.0,0,0,0
112,2021,DC,Axar Patel,0,2,0.0,0,0,0
112,2021,DC,Anrich Nortje,10,10,100.0,0,0,0
112,2021,DC,Rishabh Pant,9,10,90.0,0,0,0
112,2021,RR,Sanju Samson,38,38,100.0,0,2,0
112,2021,RR,Jos Buttler,65,65,100.0,1,4,1
112,2021,RR,Yashasvi Jaiswal,30,30,100.0,0,2,0
112,2021,RR,Trent Boult,62,62,100.0,0,4,1
112,2021,RR,Ravichandran Ashwin,2,2,100.0,0,0,0
113,2021,DC,David Warner,44,51,86.27,0,3,1
113,2021,DC,Prithvi Shaw,24,24,100.0,4,1,0
113,2021,DC,Axar Patel,54,54,100.0,0,4,1
113,2021,DC,Anrich Nortje,1,1,100.0,1,0,0
113,2021,DC,Rishabh Pant,25,25,100.0,0,1,0
113,2021,SRH,Shikhar Dhawan,2,2,100.0,1,0,0
113,2021,SRH,Abhishek Sharma,30,32,93.75,1,2,0
113,2021,SRH,Umran Malik,59,59,100.0,0,4,1
113,2021,SRH,Marco Jansen,20,20,100.0,0,1,0
113,2021,SRH,Heinrich Klaasen,10,10,100.0,0,0,0
114,2021,SRH,Shikhar Dhawan,41,41,100.0,0,3,1
114,2021,SRH,Abhishek Sharma,62,70,88.57,0,4,1
114,2021,SRH,Umran Malik,26,26,100.0,0,1,0
114,2021,SRH,Marco Jansen,25,25,100.0,0,1,0
114,2021,SRH,Heinrich Klaasen,7,7,100.0,0,0,0
114,2021,LSG,KL Rahul,3,3,100.0,0,0,0
114,2021,LSG,Quinton de Kock,18,18,100.0,0,1,0
114,2021,LSG,Marcus Stoinis,84,90,93.33,0,6,2
114,2021,LSG,Avesh Khan,38,38,100.0,0,2,0
114,2021,LSG,Ravi Bishnoi,28,30,93.33,0,2,0
115,2021,CSK,MS Dhoni,8,9,88.89,0,0,0
115,2021,CSK,Ruturaj Gaikwad,17,17,100.0,0,1,0
115,2021,CSK,Devon Conway,4,4,100.0,0,0,0
115,2021,CSK,Deepak Chahar,99,99,100.0,0,7,2
115,2021,CSK,Ravindra Jadeja,18,18,100.0,0,1,0
115,2021,MI,Rohit Sharma,26,26,100.0,0,1,0
115,2021,MI,Ishan Kishan,6,6,100.0,0,0,0
115,2021,MI,Suryakumar Yadav,0,2,0.0,0,0,0
115,2021,MI,Jasprit Bumrah,6,6,100.0,0,0,0
115,2021,MI,Hardik Pandya,3,3,100.0,0,0,0
116,2021,CSK,MS Dhoni,45,45,100.0,0,3,1
116,2021,CSK,Ruturaj Gaikwad,20,20,100.0,0,1,0
116,2021,CSK,Devon Conway,75,75,100.0,0,5,1
116,2021,CSK,Deepak Chahar,2,2,100.0,0,0,0
116,2021,CSK,Ravindra Jadeja,3,3,100.0,0,0,0
116,2021,RR,Sanju Samson,19,21,90.48,1,1,0
116,2021,RR,Jos Buttler,19,19,100.0,0,1,0
116,2021,RR,Yashasvi Jaiswal,138,138,100.0,0,10,3
116,2021,RR,Trent Boult,8,8,100.0,0,0,0
116,2021,RR,Ravichandran Ashwin,15,17,88.24,0,1,0
117,2021,DC,David Warner,66,68,97.06,0,4,1
117,2021,DC,Prithvi Shaw,26,26,100.0,0,1,0
117,2021,DC,Axar Patel,48,48,100.0,2,3,1
117,2021,DC,Anrich Nortje,48,48,100.0,0,3,1
117,2021,DC,Rishabh Pant,28,31,90.32,0,2,0
117,2021,PBKS,Shikhar Dhawan,8,8,100.0,0,0,0
117,2021,PBKS,Jonny Bairstow,25,25,100.0,0,1,0
117,2021,PBKS,Liam Livingstone,3,3,100.0,0,0,0
117,2021,PBKS,Arshdeep Singh,17,17,100.0,0,1,0
117,2021,PBKS,Sam Curran,3,3,100.0,0,0,0
118,2021,RR,Sanju Samson,38,38,100.0,0,2,0
118,2021,RR,Jos Buttler,2,2,100.0,0,0,0
118,2021,RR,Yashasvi Jaiswal,79,79,100.0,0,5,1
118,2021,RR,Trent Boult,31,32,96.88,0,2,0
118,2021,RR,Ravichandran Ashwin,25,29,86.21,0,1,0
118,2021,LSG,KL Rahul,28,28,100.0,2,2,0
118,2021,LSG,Quinton de Kock,26,26,100.0,1,1,0
118,2021,LSG,Marcus Stoinis,36,36,100.0,0,2,0
118,2021,LSG,Avesh Khan,65,65,100.0,0,4,1
118,2021,LSG,Ravi Bishnoi,21,22,95.45,0,1,0
119,2021,RCB,Virat Kohli,0,5,0.0,0,0,0
119,2021,RCB,Faf du Plessis,9,9,100.0,0,0,0
119,2021,RCB,Glenn Maxwell,24,27,88.89,0,1,0
119,2021,RCB,Mohammed Siraj,3,3,100.0,0,0,0
119,2021,RCB,Dinesh Karthik,11,11,100.0,0,0,0
119,2021,DC,David Warner,29,29,100.0,1,2,0
119,2021,DC,Prithvi Shaw,33,33,100.0,0,2,0
119,2021,DC,Axar Patel,31,31,100.0,0,2,0
119,2021,DC,Anrich Nortje,10,10,100.0,1,0,0
119,2021,DC,Rishabh Pant,16,16,100.0,1,1,0
120,2021,SRH,Shikhar Dhawan,48,48,100.0,1,3,1
120,2021,SRH,Abhishek Sharma,69,69,100.0,0,5,1
120,2021,SRH,Umran Malik,10,10,100.0,0,0,0
120,2021,SRH,Marco Jansen,12,12,100.0,0,0,0
120,2021,SRH,Heinrich Klaasen,34,34,100.0,0,2,0
120,2021,PBKS,Shikhar Dhawan,13,13,100.0,0,0,0
120,2021,PBKS,Jonny Bairstow,15,17,88.24,0,1,0
120,2021,PBKS,Liam Livingstone,61,61,100.0,0,4,1
120,2021,PBKS,Arshdeep Singh,4,4,100.0,0,0,0
120,2021,PBKS,Sam Curran,29,29,100.0,0,2,0
121,2022,MI,Rohit Sharma,11,11,100.0,0,0,0
121,2022,MI,Ishan Kishan,14,14,100.0,0,1,0
121,2022,MI,Suryakumar Yadav,31,31,100.0,0,2,0
121,2022,MI,Jasprit Bumrah,12,12,100.0,0,0,0
121,2022,MI,Hardik Pandya,123,137,89.78,0,9,3
121,2022,KKR,Shreyas Iyer,32,32,100.0,0,2,0
121,2022,KKR,Venkatesh Iyer,18,19,94.74,0,1,0
121,2022,KKR,Sunil Narine,19,19,100.0,3,1,0
121,2022,KKR,Andre Russell,13,13,100.0,0,0,0
121,2022,KKR,Pat Cummins,0,1,0.0,0,0,0
122,2022,CSK,MS Dhoni,4,4,100.0,0,0,0
122,2022,CSK,Ruturaj Gaikwad,39,39,100.0,0,2,0
122,2022,CSK,Devon Conway,9,9,100.0,1,0,0
122,2022,CSK,Deepak Chahar,3,3,100.0,2,0,0
122,2022,CSK,Ravindra Jadeja,10,10,100.0,1,0,0
122,2022,MI,Rohit Sharma,25,25,100.0,1,1,0
122,2022,MI,Ishan Kishan,115,115,100.0,0,8,2
122,2022,MI,Suryakumar Yadav,90,90,100.0,0,6,2
122,2022,MI,Jasprit Bumrah,13,13,100.0,0,0,0
122,2022,MI,Hardik Pandya,21,21,100.0,0,1,0
123,2022,MI,Rohit Sharma,22,25,88.0,0,1,0
123,2022,MI,Ishan Kishan,40,40,100.0,1,3,1
123,2022,MI,Suryakumar Yadav,16,16,100.0,0,1,0
123,2022,MI,Jasprit Bumrah,8,8,100.0,0,0,0
123,2022,MI,Hardik Pandya,1,1,100.0,0,0,0
123,2022,SRH,Shikhar Dhawan,8,8,100.0,3,0,0
123,2022,SRH,Abhishek Sharma,22,22,100.0,0,1,0
123,2022,SRH,Umran Malik,24,24,100.0,0,1,0
123,2022,SRH,Marco Jansen,16,16,100.0,0,1,0
123,2022,SRH,Heinrich Klaasen,18,18,100.0,0,1,0
124,2022,PBKS,Shikhar Dhawan,142,142,100.0,1,10,3
124,2022,PBKS,Jonny Bairstow,27,27,100.0,0,2,0
124,2022,PBKS,Liam Livingstone,27,29,93.1,0,2,0
124,2022,PBKS,Arshdeep Singh,14,14,100.0,0,1,0
124,2022,PBKS,Sam Curran,18,18,100.0,0,1,0
124,2022,LSG,KL Rahul,7,7,100.0,3,0,0
124,2022,LSG,Quinton de Kock,67,67,100.0,0,5,1
124,2022,LSG,Marcus Stoinis,21,21,100.0,1,1,0
124,2022,LSG,Avesh Khan,3,3,100.0,1,0,0
124,2022,LSG,Ravi Bishnoi,3,3,100.0,1,0,0
125,2022,KKR,Shreyas Iyer,9,9,100.0,1,0,0
125,2022,KKR,Venkatesh Iyer,80,80,100.0,0,6,2
125,2022,KKR,Sunil Narine,17,17,100.0,3,1,0
125,2022,KKR,Andre Russell,18,18,100.0,1,1,0
125,2022,KKR,Pat Cummins,24,24,100.0,0,1,0
125,2022,SRH,Shikhar Dhawan,9,9,100.0,0,0,0
125,2022,SRH,Abhishek Sharma,40,48,83.33,0,3,1
125,2022,SRH,Umran Malik,20,20,100.0,0,1,0
125,2022,SRH,Marco Jansen,24,26,92.31,1,1,0
125,2022,SRH,Heinrich Klaasen,110,110,100.0,0,8,2
126,2022,RCB,Virat Kohli,49,49,100.0,1,3,1
126,2022,RCB,Faf du Plessis,23,27,85.19,2,1,0
126,2022,RCB,Glenn Maxwell,6,6,100.0,0,0,0
126,2022,RCB,Mohammed Siraj,53,53,100.0,0,3,1
126,2022,RCB,Dinesh Karthik,52,52,100.0,1,3,1
126,2022,SRH,Shikhar Dhawan,1,1,100.0,1,0,0
126,2022,SRH,Abhishek Sharma,16,16,100.0,0,1,0
126,2022,SRH,Umran Malik,27,27,100.0,2,2,0
126,2022,SRH,Marco Jansen,0,0,0.0,0,0,0
126,2022,SRH,Heinrich Klaasen,32,32,100.0,0,2,0
127,2022,KKR,Shreyas Iyer,33,33,100.0,0,2,0
127,2022,KKR,Venkatesh Iyer,9,9,100.0,0,0,0
127,2022,KKR,Sunil Narine,45,45,100.0,0,3,1
127,2022,KKR,Andre Russell,6,6,100.0,2,0,0
127,2022,KKR,Pat Cummins,0,5,0.0,4,0,0
127,2022,RR,Sanju Samson,31,35,88.57,1,2,0
127,2022,RR,Jos Buttler,9,9,100.0,0,0,0
127,2022,RR,Yashasvi Jaiswal,37,40,92.5,1,2,0
127,2022,RR,Trent Boult,37,37,100.0,0,2,0
127,2022,RR,Ravichandran Ashwin,39,39,100.0,1,2,0
128,2022,MI,Rohit Sharma,30,30,100.0,1,2,0
128,2022,MI,Ishan Kishan,52,52,100.0,0,3,1
128,2022,MI,Suryakumar Yadav,2,2,100.0,0,0,0
128,2022,MI,Jasprit Bumrah,2,2,100.0,0,0,0
128,2022,MI,Hardik Pandya,14,14,100.0,0,1,0
128,2022,DC,David Warner,12,12,100.0,0,0,0
128,2022,DC,Prithvi Shaw,46,46,100.0,2,3,1
128,2022,DC,Axar Patel,2,2,100.0,2,0,0
128,2022,DC,Anrich Nortje,20,20,100.0,0,1,0
128,2022,DC,Rishabh Pant,2,2,100.0,0,0,0
129,2022,PBKS,Shikhar Dhawan,44,44,100.0,0,3,1
129,2022,PBKS,Jonny Bairstow,1,1,100.0,0,0,0
129,2022,PBKS,Liam Livingstone,14,15,93.33,0,1,0
129,2022,PBKS,Arshdeep Singh,7,7,100.0,0,0,0
129,2022,PBKS,Sam Curran,45,45,100.0,2,3,1
129,2022,RR,Sanju Samson,14,15,93.33,1,1,0
129,2022,RR,Jos Buttler,10,10,100.0,0,0,0
129,2022,RR,Yashasvi Jaiswal,7,7,100.0,0,0,0
129,2022,RR,Trent Boult,108,131,82.44,0,8,2
129,2022,RR,Ravichandran Ashwin,12,12,100.0,0,0,0
130,2022,CSK,MS Dhoni,3,3,100.0,1,0,0
130,2022,CSK,Ruturaj Gaikwad,19,19,100.0,0,1,0
130,2022,CSK,Devon Conway,24,24,100.0,0,1,0
130,2022,CSK,Deepak Chahar,2,2,100.0,0,0,0
130,2022,CSK,Ravindra Jadeja,7,7,100.0,0,0,0
130,2022,PBKS,Shikhar Dhawan,48,48,100.0,1,3,1
130,2022,PBKS,Jonny Bairstow,22,22,100.0,0,1,0
130,2022,PBKS,Liam Livingstone,4,4,100.0,1,0,0
130,2022,PBKS,Arshdeep Singh,8,8,100.0,0,0,0
130,2022,PBKS,Sam Curran,9,9,100.0,0,0,0
131,2022,RCB,Virat Kohli,27,30,90.0,0,2,0
131,2022,RCB,Faf du Plessis,38,46,82.61,0,2,0
131,2022,RCB,Glenn Maxwell,0,2,0.0,0,0,0
131,2022,RCB,Mohammed Siraj,1,1,100.0,0,0,0
131,2022,RCB,Dinesh Karthik,34,34,100.0,0,2,0
131,2022,DC,David Warner,51,51,100.0,0,3,1
131,2022,DC,Prithvi Shaw,7,7,100.0,0,0,0
131,2022,DC,Axar Patel,10,10,100.0,0,0,0
131,2022,DC,Anrich Nortje,12,12,100.0,0,0,0
131,2022,DC,Rishabh Pant,51,51,100.0,0,3,1
132,2022,PBKS,Shikhar Dhawan,43,43,100.0,1,3,1
132,2022,PBKS,Jonny Bairstow,15,15,100.0,1,1,0
132,2022,PBKS,Liam Livingstone,13,14,92.86,3,0,0
132,2022,PBKS,Arshdeep Singh,2,2,100.0,0,0,0
